psraid;usr_r;sex;q10c;q14a;q14b;q14c;q14d;q14e;q14g;q14h;q17a;q17b;q17c;q17d;q17e;q17f;q17g;q18;q20;q22a;q22b;q22c;q22d;q22e;q24;q25;q26;q29;age;mar;educ;empl;inc;mobileprice
104183;Urban;Male;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;1; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;62;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Retired; ;189,6
104188;Rural;Female;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;0; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;58;Married;Some college, no 4-year degree (includes associate degree);Retired;$50,000 to under $75,000;189,7
104194;Suburban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;82;Widowed;Some college, no 4-year degree (includes associate degree);Retired; ;189,7
104195;Rural;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;3; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;65;Married;Some college, no 4-year degree (includes associate degree);Employed part-time;$20,000 to under $30,000;189,8
104201;Urban;Female;Yes;No;Yes;Yes;Yes;No;No;No; ; ; ; ; ; ; ;2;20;Agree;Agree;Agree;Disagree;Agree;No, have never done this;Yes;3; ;38;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$50,000 to under $75,000;189,8
104204;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;74;Married;Some college, no 4-year degree (includes associate degree);Retired;$40,000 to under $50,000;190,1
104207;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;85;Married;None, or grades 1-8;Retired;$20,000 to under $30,000;190,1
104222;Urban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;2; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;56;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed part-time;$75,000 to under $100,000;190,1
104225;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;36;Divorced;College graduate (B.S., B.A., or other 4-year degree);Employed part-time;Less than $10,000;190,1
104246;Urban;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;2;10;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;31;Married;Some college, no 4-year degree (includes associate degree);Not employed for pay;$75,000 to under $100,000;190,1
104250;Rural;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23;Married;Technical, trade or vocational school AFTER high school;Employed full-time;$40,000 to under $50,000;190,3
104252;Suburban;Male;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;4; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;58;Single;Some college, no 4-year degree (includes associate degree);Disabled;Less than $10,000;190,3
104270;Urban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;53;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$40,000 to under $50,000;190,4
104272;Urban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;86;Widowed; ; ; ;190,4
104281;Suburban;Female;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;0; ;Agree;Agree;Neither agree nor disagree/Agree some-Disagree some;Disagree;Agree;Phone can NOT download apps;No; ; ;60;Divorced;Some college, no 4-year degree (includes associate degree);Retired;$50,000 to under $75,000;190,5
104282;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;0; ;Agree;Disagree;Neither agree nor disagree/Agree some-Disagree some;Disagree;Agree;No, have never done this;No; ; ;81;Widowed;College graduate (B.S., B.A., or other 4-year degree);Retired;$30,000 to under $40,000;190,5
104295;Rural;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;30;Married;High school graduate (grade 12 or GED certificate);Employed full-time;$10,000 to under $20,000;190,5
104297;Suburban;Male;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;3; ;Disagree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;26;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time; ;190,6
104304;Urban;Male;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;0; ;Disagree;Disagree;Disagree;Disagree;Agree;No, have never done this;No; ; ;63;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$150,000 or more;190,6
104307;Rural;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;53;Married;High school graduate (grade 12 or GED certificate);Employed full-time;$40,000 to under $50,000;190,6
104319;Suburban;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;3;2;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;69;Separated;Some college, no 4-year degree (includes associate degree);Not employed for pay;$30,000 to under $40,000;190,6
104321;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;62;Never been married;College graduate (B.S., B.A., or other 4-year degree);Retired;$40,000 to under $50,000;190,6
104350;Suburban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;Married;High school graduate (grade 12 or GED certificate);Retired;$20,000 to under $30,000;190,8
104355;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;1; ;Disagree;Disagree;Disagree;Disagree;Agree;No, have never done this;No; ; ;86;Married;Some college, no 4-year degree (includes associate degree);Retired;$50,000 to under $75,000;190,8
104356;Suburban;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;2;0;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;52;Married;High school graduate (grade 12 or GED certificate);Employed full-time;$75,000 to under $100,000;190,8
104358;Rural;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;60;Married;Some college, no 4-year degree (includes associate degree);Retired;$50,000 to under $75,000;190,9
104364;Suburban;Male;Yes;No;Yes;Yes;Yes;No;Yes;No; ; ; ; ; ; ; ;50;15;Disagree;Agree;Disagree;Agree;Agree;No, have never done this;Yes;3; ;38;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$100,000 to under $150,000;190,9
104368;Suburban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;64;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Retired;$100,000 to under $150,000;191
104404;Suburban;Male;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;1;1;Agree;Agree;Agree;Disagree;Agree;No, have never done this;Yes; ; ;48;Married;High school graduate (grade 12 or GED certificate);Employed full-time;$150,000 or more;191,1
104408;Urban;Male;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;5; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;61;Divorced;Some college, no 4-year degree (includes associate degree);Retired;Less than $10,000;191,2
104409;Suburban;Male;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;1; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;74;Married;High school graduate (grade 12 or GED certificate);Retired;$30,000 to under $40,000;191,2
104415;Suburban;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;1;20;Agree;Agree;Disagree;Agree;Agree;No, have never done this; ; ; ;37;Married;High school graduate (grade 12 or GED certificate);Not employed for pay;$30,000 to under $40,000;191,3
104416;Urban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;60;Single;College graduate (B.S., B.A., or other 4-year degree);Retired;$30,000 to under $40,000;191,4
104418;Urban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;3; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;71;Married;High school graduate (grade 12 or GED certificate);Retired;$30,000 to under $40,000;191,4
104419;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;2; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;63;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Retired;$50,000 to under $75,000;191,5
104421;Rural;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;79;Widowed;High school graduate (grade 12 or GED certificate);Retired;Less than $10,000;191,6
104423;Urban;Male;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;8; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;52;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$75,000 to under $100,000;191,6
104424;Rural;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;1; ;Agree;Disagree;Agree;Disagree;Agree;No, have never done this;No; ; ;72;Married;High school graduate (grade 12 or GED certificate);Retired;$20,000 to under $30,000;191,6
104428;Suburban;Female;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;3; ;Agree;Agree;Disagree;Agree;Agree;No, have never done this;No; ; ;75;Divorced;High school graduate (grade 12 or GED certificate);Retired;$20,000 to under $30,000;191,6
104432;Suburban;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;3;3;Agree;Agree;Disagree;Disagree;Agree;No, have never done this; ; ; ;37;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Not employed for pay;$150,000 or more;191,7
104434;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;12; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;60;Married;Some college, no 4-year degree (includes associate degree);Retired; ;191,7
104436;Urban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;Married;High school incomplete (grades 9-11);Employed full-time;$20,000 to under $30,000;191,7
104441;Suburban;Female;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;15; ;Agree;Agree;Disagree;Disagree;Disagree;No, have never done this;No; ; ;41;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$50,000 to under $75,000;191,8
104445;Urban;Male;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;0; ;Agree;Agree;Neither agree nor disagree/Agree some-Disagree some;Disagree;Agree;No, have never done this; ; ; ;73;Married;High school graduate (grade 12 or GED certificate);Retired;$40,000 to under $50,000;191,9
104452;Urban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;75;Married;High school graduate (grade 12 or GED certificate);Retired; ;191,9
104459;Urban;Male;Yes;No;Yes;No;No;No;No;No; ; ; ; ; ; ; ;3;3;Agree;Disagree;Disagree;Disagree;Agree;No, have never done this;No; ; ;42;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time; ;192
104460;Urban;Male;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;4; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;83;Married;High school graduate (grade 12 or GED certificate);Retired;$20,000 to under $30,000;192
104464;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;0; ;Agree;Disagree;Neither agree nor disagree/Agree some-Disagree some;Disagree;Agree;No, have never done this;No; ; ; ;Married;College graduate (B.S., B.A., or other 4-year degree);Retired;$50,000 to under $75,000;192,2
104467;Urban;Male;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;1; ;Agree;Agree; ;Disagree;Disagree;No, have never done this;No; ; ; ;Married;College graduate (B.S., B.A., or other 4-year degree);Retired; ;192,3
104476;Urban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;46;Divorced;High school graduate (grade 12 or GED certificate);Employed full-time;Less than $10,000;192,3
104481;Urban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;2; ;Agree;Disagree;Disagree;Disagree;Agree;No, have never done this;No; ; ;59;Single;High school graduate (grade 12 or GED certificate);Employed full-time; ;192,4
104483;Suburban;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;10;5;Agree;Agree;Disagree;Disagree;Agree;No, have never done this; ; ; ;39;Divorced;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$75,000 to under $100,000;192,4
104485;Suburban;Male;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;4; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;67;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Retired;$100,000 to under $150,000;192,4
104489;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;3; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;52;Married;Some college, no 4-year degree (includes associate degree);Employed full-time; ;192,4
104497;Suburban;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;3;1;Agree;Agree;Agree;Disagree;Agree;No, have never done this; ; ; ;55;Married;High school graduate (grade 12 or GED certificate);Not employed for pay;$30,000 to under $40,000;192,5
104498;Suburban;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;2;1;Agree;Agree;Disagree;Disagree;Agree;No, have never done this; ; ; ;49;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$50,000 to under $75,000;192,6
104499;Urban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;29;Married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$75,000 to under $100,000;192,6
104500;Suburban;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;3;2;Agree;Disagree;Agree;Disagree;Agree;No, have never done this;No; ; ;57;Never been married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$50,000 to under $75,000;192,6
104503;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;40;Divorced;High school graduate (grade 12 or GED certificate);Employed part-time;$10,000 to under $20,000;192,7
104510;Suburban;Female;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;0; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;72;Widowed;College graduate (B.S., B.A., or other 4-year degree);Retired;$40,000 to under $50,000;192,7
104515;Suburban;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;5;2;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;54;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$100,000 to under $150,000;192,9
104522;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;61;Divorced;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$50,000 to under $75,000;193,1
104525;Urban;Female;Yes;No;Yes;No;Yes;No;No;No; ; ; ; ; ; ; ;10;0;Agree;Agree;Agree;Agree;Agree;No, have never done this; ; ; ;49;Separated;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed part-time;$20,000 to under $30,000;193,1
104532;Urban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;84;Married;None, or grades 1-8;Retired;Less than $10,000;193,2
104534;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;53;Divorced;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$20,000 to under $30,000;193,3
104543;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;86;Married;Some college, no 4-year degree (includes associate degree);Retired;$20,000 to under $30,000;193,3
104555;Urban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;0; ;Agree;Disagree;Disagree;Disagree;Disagree;No, have never done this;No; ; ;83;Widowed;High school graduate (grade 12 or GED certificate);Retired;$20,000 to under $30,000;193,4
104556;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;0; ;Agree; ;Disagree;Disagree;Agree;Phone can NOT download apps; ; ; ;80;Widowed;High school graduate (grade 12 or GED certificate);Retired; ;193,5
104569;Rural;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;8; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;60;Married;Some college, no 4-year degree (includes associate degree);Employed part-time;$50,000 to under $75,000;193,5
104572;Suburban;Male;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;1; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;53;Married;Technical, trade or vocational school AFTER high school;Employed part-time;$50,000 to under $75,000;193,5
104574;Rural;Female;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;1; ;Agree;Disagree;Disagree;Disagree;Agree;No, have never done this;No; ; ; ;Married;Some college, no 4-year degree (includes associate degree);Retired; ;193,6
104575;Suburban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;85;Married;Some college, no 4-year degree (includes associate degree);Retired; ;193,6
104579;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;0; ;Agree;Neither agree nor disagree/Agree some-Disagree some;Agree;Disagree;Agree;No, have never done this;Yes; ; ;77;Married;High school graduate (grade 12 or GED certificate);Retired;$10,000 to under $20,000;193,6
104580;Urban;Male;Yes;No;Yes;No;No;No;No;No; ; ; ; ; ; ; ;2;7;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;29;Never been married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$150,000 or more;193,7
104583;Rural;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;4; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;45;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$100,000 to under $150,000;193,7
104590;Urban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;81;Married;Some college, no 4-year degree (includes associate degree);Retired; ;193,7
104592;Suburban;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;5;20;Agree;Agree;Agree;Agree;Agree;No, have never done this;Yes;12; ;23;Married;College graduate (B.S., B.A., or other 4-year degree);Not employed for pay;$20,000 to under $30,000;193,8
104599;Urban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;1; ;Disagree;Disagree;Disagree;Disagree;Agree;No, have never done this;Yes; ; ;78;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Retired; ;193,8
104608;Suburban;Female;Yes;No;No;No;No;No;Yes;No; ; ; ; ; ; ; ;1; ;Agree;Agree;Agree;Agree;Agree;No, have never done this;Yes;3; ;53;Living with a partner;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed part-time;$40,000 to under $50,000;193,8
104610;Rural;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;5; ;Agree;Agree;Disagree;Agree;Agree;No, have never done this;No; ; ;40;Married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$30,000 to under $40,000;193,9
104612;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;83;Married;Technical, trade or vocational school AFTER high school;Employed full-time;$20,000 to under $30,000;194,1
104624;Suburban;Female;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;1; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;52;Married;High school graduate (grade 12 or GED certificate);Employed full-time;$75,000 to under $100,000;194,3
104625;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$50,000 to under $75,000;194,3
104626;Urban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;Widowed;Some college, no 4-year degree (includes associate degree);Retired;$10,000 to under $20,000;194,3
104630;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;4; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;55;Never been married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$75,000 to under $100,000;194,4
